PC1,PC2,Cluster
0.56828856,0.852219,1
0.5806331,0.86655337,1
-0.41463628,1.0195585,1
-0.16054659,-0.039320882,0
-0.47005674,-1.0733483,4
-1.1709753,0.01967885,3
-1.1800871,-0.08679979,3
-0.46055764,-1.1318445,3
0.6071703,0.83030343,1
0.28561506,-0.10311046,4
0.3087778,-0.010072069,2
-1.1323577,-0.10313821,4
1.271686,-0.16885485,2
-0.43892097,1.0379816,1
-1.137996,-0.009500572,0
1.2543709,-0.12644213,2
-0.43093774,-1.1519669,0
-0.45819414,-0.9529234,4
-1.159482,-0.11814204,3
0.55287755,0.85714537,1
-0.20824715,-0.07757646,1
0.53097034,0.9999113,1
0.33944178,-0.12598893,4
-1.1387659,-0.12394734,3
-0.397977,0.8550433,1
-0.4441812,-0.97357976,3
-0.41918164,0.8625691,1
-0.44625267,0.9041689,1
1.2900283,-0.15147956,2
-1.2032781,-0.049045406,4
0.48374802,-1.0647377,4
0.5396539,-0.96825886,0
0.31485438,-0.1577919,2
-0.3980168,0.99948287,1
-1.137741,-0.16718721,0
-1.1955528,0.051825255,3
1.2717886,0.0072530354,2
-0.3831366,0.88197654,1
0.5802734,0.96674055,1
-0.1758228,-0.13730116,1
-1.1713979,-0.08095488,4
0.5255942,-1.1471834,0
1.2535212,-0.023085218,2
-0.43795663,-0.9714466,0
-0.38338685,0.99760735,1
-0.39918163,0.8694797,1
-1.1892904,-0.106369734,3
1.2490891,0.002514632,4
-0.43746442,0.86995065,1
-1.1611301,-0.08166206,3
-0.3859567,0.94502115,1
0.5774872,-1.151965,0
-1.1505369,-0.12506954,3
-1.14223,-0.021227507,0
-0.38515392,0.97954375,1
-0.4134153,-1.1047184,3
0.5190144,-1.1253241,0
-0.21219434,0.018246053,1
-0.42801115,0.9086473,4
1.295187,-0.17675517,4
-1.1202424,-0.12498812,3
1.2725877,-0.1876573,2
-0.43060207,1.0074985,1
0.3062165,-0.104324825,2
-1.1693106,-0.095003195,3
-1.1791565,-0.054568097,3
0.5182969,-1.118615,0
-0.43421385,0.9070956,1
0.5883676,0.9586423,1
-0.14115267,-0.17068616,0
1.3173518,-0.18530037,2
0.52587426,-1.0897667,4
0.51660126,-0.98234165,2
-0.37925115,0.8701184,1
-0.45160547,-1.1128155,0
0.55039084,1.0271927,1
0.29629645,-0.13758795,2
1.2357646,-0.08188981,2
0.36851966,-0.18033437,2
0.53764075,1.0409791,1
-0.22775432,0.05474288,1
0.28187686,-0.019529693,2
-1.1609676,0.034154773,3
0.3488983,-0.015012361,4
-1.1019527,-0.11228659,0
-1.14545,-0.1523885,0
-0.19589554,-0.14239784,0
-0.14277689,-0.16007839,0
-0.43986252,0.9114665,1
-0.4710912,-1.02849,0
-0.22389898,-0.07733885,4
-0.44175038,-0.9984125,0
0.28634635,-0.09789374,2
0.3029404,-0.09628335,2
-0.46262386,-0.96045023,4
-0.21076123,-0.11721953,4
0.5410756,0.955972,1
-0.443547,-1.0073861,3
-0.4215976,-0.99016607,0
-1.1731701,-0.13386598,0
0.56778294,0.951748,1
-0.47291705,-0.9620608,3
-1.1811606,0.043510802,3
1.3147542,-0.031075776,4
-0.44218418,0.93516517,1
0.2829165,-0.12514718,2
-1.1815705,0.027424993,3
1.2609996,-0.030944712,2
-1.1604965,-0.10003284,3
0.49654496,-0.9861004,4
-0.45927396,0.9161298,1
0.3361325,-0.13746399,2
-1.1696028,-0.13028269,3
0.30612993,0.011285502,4
-0.47679454,-0.9861722,3
-1.1725397,-0.07897054,0
0.56141555,0.89484525,4
-0.19856453,0.018492388,0
1.2744809,-0.14956717,2
-0.41738456,1.0385864,4
0.31329378,-0.030504711,2
0.28822643,-0.108360946,2
-1.2032901,-0.0657324,4
-0.16305797,-0.13569582,0
0.29398534,-0.12794705,2
-0.4676042,-1.0807035,3
-0.38084987,0.95798266,1
-0.16572094,-0.10694935,0
-0.405647,0.8431386,1
0.5804219,0.82032543,1
-0.1605369,-0.15563476,0
-0.45878044,-0.98563445,3
-0.4131657,1.0367851,1
0.51669776,0.99622726,1
-0.45140618,-1.0962509,0
-1.1240343,-0.12740305,0
0.31241587,-0.12792735,2
-1.1865637,-0.07235993,3
-0.37152097,0.95706004,1
-0.3993881,0.99683225,1
0.49015853,-0.9825856,2
-0.3622093,0.85611635,1
0.32845944,-0.019638225,2
0.31027594,-0.1315839,2
-0.37959415,0.8518629,1
1.2724544,-0.008209089,2
-0.40946952,0.8731932,1
0.60299194,0.95503104,1
0.3324604,0.019099548,2
-0.3801296,0.8682723,1
1.2825941,-0.120794505,4
0.5559563,0.99348015,1
0.56537586,0.96852225,1
-1.1586535,0.05048702,3
-1.1768228,-0.062978104,3
0.34707698,-0.16417675,2
-0.36896896,0.83338785,1
-0.39954722,0.8344362,1
-0.43265936,0.8877287,1
-0.39621246,0.89375144,1
0.2957498,-0.012231218,2
0.56823033,1.0035725,1
-0.44388148,-0.9923935,0
0.5757841,0.88410354,1
0.2909502,0.036386423,4
-0.45815027,1.1165336,4
-1.1518755,-0.13080332,0
0.5122072,-1.1538161,2
-0.20668885,0.01963294,1
-0.46100384,-0.98678434,3
-0.19272256,0.016153213,4
0.31321505,-0.14028062,2
-1.1599448,-0.12162459,0
-1.1045092,-0.14522256,3
0.5233185,-0.9663092,2
-0.4352807,-1.1189983,3
0.5600312,1.0033199,1
0.49907365,0.930978,1
-0.19151196,-0.15217471,1
0.28144136,-0.113948226,4
-0.4546681,-1.104925,4
0.5933286,0.85622495,1
0.5381758,-1.1782541,0
-0.39727712,0.8873374,4
1.276419,-0.021598568,2
0.5551849,0.85733706,1
-0.45879805,-0.998503,0
0.55108964,-1.154836,2
0.5305353,-0.98183864,4
0.57210386,0.8058299,1
0.57082283,0.9973573,4
0.5377514,1.0052547,4
0.6144879,0.960813,1
0.31230006,0.020438422,4
0.5050709,0.9066115,1
0.49221507,-1.115521,2
-1.1510224,-0.15344548,0
-1.1944474,-0.041553672,3
0.54317784,0.88543,1
0.55877554,-1.1553134,0
0.5547998,-1.1600481,2
-0.1890692,-0.12036073,0
0.5497443,0.8768677,1
0.55601716,-1.1645669,0
0.5614383,0.99234414,1
-0.18254924,-0.12411917,1
-1.1458558,-0.13320807,0
-0.40512413,0.98442715,1
0.514948,-1.1326046,0
-1.1582242,0.0098546585,0
-0.42669597,1.0321004,1
-1.2009498,-0.04078376,3
-1.0907704,-0.10805664,0
0.514718,-1.1294243,0
1.2148097,-0.107395746,2
-1.181464,-0.06503885,0
0.52746654,-1.1633877,2
-1.2240876,-0.06606538,3
-0.20389786,-0.09062477,4
-1.2018054,-0.08399068,4
1.2390193,-0.09986972,2
-1.1793756,-0.07034412,4
0.57215923,-1.178119,0
1.2955776,-0.12925768,4
-1.169917,-0.047189534,4
1.2576019,-0.1770465,2
-1.1366519,-0.11713625,0
-0.15851487,-0.14399126,0
-0.4070955,0.8888687,4
-1.1617218,-0.0996813,3
-0.45382467,-1.0872616,4
0.6195493,0.81263363,1
-1.199451,-0.04634975,3
1.2344772,-0.08938311,4
1.2963042,-0.17031483,4
0.26849633,-0.07283685,4
0.56263554,0.8621191,1
-1.1222156,-0.10568137,0
-1.1186393,-0.12043409,0
0.52641875,1.0109694,1
-0.1930684,-0.082640216,1
-0.42171586,-1.142115,0
-0.40066075,1.0261468,1
-1.1830626,0.07416182,4
0.5060824,-0.94183564,4
-0.4269317,-1.0986012,3
1.2710233,-0.1406921,2
-1.1508719,-0.003153039,3
-0.3900158,1.0169636,1
-0.45909873,-1.1001024,3
-0.447094,1.0529971,4
0.5699272,-1.0211291,0
0.32480505,-0.03043171,2
0.5202933,0.86841357,1
-0.48321754,-1.0845118,3
0.5312733,-1.0182017,0
-0.36390394,0.8267651,1
0.48898065,-1.0920593,2
-1.1645578,-0.075117275,4
-0.21428344,-0.08539503,1
-0.43545845,0.91919804,4
0.36706144,-0.18391198,2
0.4854372,-1.0892332,2
-1.1810462,-0.10665657,4
0.48982233,-1.1119086,0
0.30066684,-0.114948615,2
-1.185155,-0.044946402,4
-0.4565883,0.9271759,1
-0.38898152,0.88316476,1
-0.41633776,-1.1434461,0
0.55274886,1.0337026,4
0.5953269,0.8171458,1
-1.196267,-0.06368709,3
-1.2001718,-0.07456586,3
-0.18155028,-0.0005307621,1
0.47935367,-0.94759613,2
0.50752246,0.873057,1
-0.1844311,-0.095630966,4
-0.45431373,1.0497227,4
-1.1788695,-0.11461577,3
-0.1936663,-0.14791515,1
-0.4054102,1.0437095,1
1.2576452,-0.003536397,2
-1.2300488,-0.043525007,4
-1.1563127,-0.098187126,3
0.30889675,-0.02125173,2
0.5365074,-1.1257218,0
0.498041,-0.96809787,4
0.5356266,1.0304515,4
-0.21064924,0.010939836,4
-0.46352455,0.90371495,4
1.2550716,-0.18149245,2
0.25767112,-0.13300079,2
1.2717283,-0.15373935,2
0.5253321,-0.97722125,4
-1.115189,0.0036375532,3
-1.1789476,-0.09085186,0
-0.17803434,-0.10714278,0
-1.1489817,-0.16338515,3
-0.47599873,-0.9182918,3
1.2504783,-0.018014286,2
-0.4609015,-0.9661034,3
0.53002095,-1.1299399,2
-0.4482682,-1.0918673,3
0.55877805,0.9970119,1
1.2839096,-0.14734417,4
0.31624687,-0.16180383,2
1.2782699,-0.1811253,2
0.53812605,0.9899558,4
-1.1107824,-0.14905821,0
-0.4257631,1.0459217,1
-1.1181604,-0.13743295,0
0.5300347,-1.1237973,2
-0.43171734,0.8575969,1
-0.22365537,0.038141944,1
1.2346132,-0.09026715,2
-0.51138675,-1.0634121,3
0.5436115,0.91445273,1
-0.14570189,-0.029886244,0
-0.43356055,0.85299325,1
0.3020404,-0.12621927,2
-0.47012112,-1.1105821,0
-0.3804186,0.85735154,1
1.2514544,-0.08981204,2
1.2666316,-0.10660819,4
0.54349047,1.0148684,4
1.2755536,-0.15576772,2
-0.43899268,-1.0757798,0
0.2965522,-0.10238109,2
0.5395442,-1.1676142,2
0.5661352,1.0137528,1
-0.481478,-0.974781,4
0.4704972,-1.0802912,4
-1.182669,-0.10628699,3
1.2265029,-0.08976817,2
-0.18118785,-0.10852139,0
0.5595052,0.88288283,1
1.24203,-0.1518751,2
-1.16769,-0.10453971,3
-0.4289253,-0.9762177,0
-0.1790613,0.011036283,0
-1.1845293,-0.074891664,3
-0.42950726,1.0460812,4
0.554772,0.87077856,4
-0.43321,-1.1183082,0
-1.137658,-0.10094059,3
0.327976,-0.17434941,2
0.5419025,-0.97794807,4
0.49215183,-1.0889813,2
-1.1475497,-0.08625145,3
0.58721894,0.8566683,1
-0.49557105,-0.954991,3
-0.4594204,-1.0850079,3
-0.4020947,-0.97757125,0
-1.1644329,-0.096275836,4
0.5352243,-1.0147256,4
-0.18417066,-0.12565911,1
-1.1491029,-0.08115574,3
-1.160696,-0.056773227,0
0.5573746,-1.1687845,0
1.2997911,-0.1937474,2
0.32251814,-0.11972399,2
-0.37502107,0.95903754,1
-0.4753201,-0.9614445,3
0.27301177,-0.10124118,2
-0.41534504,0.88185525,1
-1.2336304,-0.033419985,3
-1.1444292,-0.12636471,0
0.6049997,0.8158585,1
1.2173358,0.012400795,2
-0.18012372,-0.000526521,4
0.55290234,0.8694624,1
0.5249376,-1.0035609,0
-1.1197594,-0.14382164,0
-0.43429583,-0.97750527,3
-0.44079491,-1.0803117,0
-1.1516995,-0.089329414,4
-0.20785987,-0.10739358,1
0.34094986,-0.18310994,2
-0.4158124,-1.0983696,3
0.53518564,0.87617606,1
0.3273062,-0.13110118,2
-0.2054196,-0.06875362,1
1.2722752,-0.14417204,2
-1.1428466,0.0141989775,3
1.266449,-0.11469631,4
-0.40526897,1.0067855,1
-1.1782063,0.075253345,4
1.2757796,-0.045828104,2
-1.147377,-0.0076252236,0
-0.20989096,-0.06651613,0
-0.43261915,-0.97276866,0
-0.4398615,-1.1397419,3
0.3136134,-0.14884776,2
0.5391381,-1.0213,0
0.529302,0.895691,1
-0.33686724,0.81357783,1
0.5060129,-1.0312065,0
1.3123226,-0.21254659,2
1.2095319,-0.07221479,2
-1.1322457,-0.11058812,0
-1.2245836,-0.030494168,3
-0.3914308,0.86785275,1
0.566952,0.97646606,1
-1.1506189,-0.16002104,3
-0.3722588,0.97508156,1
-0.20516008,-0.10584299,1
0.54913455,0.87387526,1
0.2762385,-0.08538978,4
-0.37834993,0.872835,1
-0.41739815,1.0591319,4
-0.40231732,0.94100475,1
0.57489735,-1.1698564,0
1.2578031,-0.14936133,2
0.5506794,0.8554488,1
0.31205705,-0.1658949,2
-0.48036686,-0.97209066,3
-0.3851843,0.8916186,4
-0.4131873,0.89153093,4
0.5753056,0.9425374,1
1.2521219,-0.053067233,2
1.2438475,-0.014040424,2
1.2664757,-0.13777873,2
0.27293313,-0.105949,2
-1.164381,-0.11227617,3
-1.1473452,-0.102251016,3
-1.1232302,-0.1662871,0
0.28406066,-0.107272744,2
0.6062706,0.8095672,1
0.29666996,-0.06722714,2
-1.1673365,0.0048160153,3
-1.2030832,-0.084645435,3
0.5845827,0.98874146,1
0.5667542,0.98119193,4
-0.14733675,-0.14595681,1
-0.44499987,1.0428023,4
1.2957494,-0.18226923,2
1.2731825,-0.17740804,2
-0.16823915,-0.08335937,0
1.2511986,-0.14545347,4
1.2799796,-0.15260072,2
1.255141,-0.12545913,4
-1.1909465,-0.06461376,3
1.2625152,-0.15483062,4
-1.1247017,-0.15279022,0
-0.15702753,-0.15207857,0
-1.1606379,-0.09190113,0
-0.21087167,-0.09212445,0
0.29968587,0.017414551,2
0.54585147,0.8913463,4
-0.40800613,0.9052467,1
-0.1657415,-0.13537902,1
1.2749691,-0.10485068,2
0.30521047,-0.121567786,2
-0.50173646,-0.95099527,3
-1.1836272,-0.11080541,3
-0.17502293,-0.13129738,0
0.29437447,-0.14832407,2
-1.1776822,-0.034929868,3
-1.150242,-0.07605307,0
-0.40997627,1.0346812,1
1.2359678,-0.12998559,2
-0.37268943,0.97187674,1
-1.1319597,-0.11109744,0
-0.46014503,-1.1208569,4
-0.13910416,-0.20100966,0
0.5341938,-1.1407491,0
0.59295493,0.9696781,4
-0.43615022,-0.9496803,4
0.22998019,-0.08744461,2
-0.42479336,-1.1194142,3
0.3148715,-0.16459568,4
-0.4026715,0.9056009,1
-0.43611288,-0.93852675,4
0.5526351,1.004257,1
1.2957696,-0.037930675,2
1.274623,-0.121345416,2
-1.1380984,-0.13454711,0
-0.39597142,0.8576097,1
0.5772812,0.86648893,1
1.2692591,-0.1738904,2
0.56340384,0.85218173,1
1.271455,-0.13069953,2
1.2909223,-0.13054822,4
1.2299986,0.011457066,4
0.5728883,-1.1733539,0
1.2830094,-0.0066541266,2
-0.20593038,-0.10640237,1
-1.1485004,-0.1398473,0
-0.16596213,-0.109551206,1
-0.42444953,1.0074025,1
0.2932379,-0.1281519,2
0.564383,1.0152388,1
1.2797459,-0.14114623,2
-0.18276097,-0.15045534,1
-0.4402136,-0.99809116,3
-0.43856,0.9026221,1
0.30732366,-0.089983016,4
-0.47461876,-0.9453792,4
-0.4177592,0.9299848,1
-0.3850949,0.8759596,1
-0.40777323,1.0203497,1
0.60312927,0.7976891,1
0.24669056,0.07659035,4
0.5336095,1.0301898,1
-0.42526335,0.8743293,1
0.3105149,-0.1305591,2
1.3194265,-0.19475572,2
-0.43890595,0.9034941,1
1.2175977,-0.08415036,4
-1.173221,0.008152503,3
-1.1365484,0.01072766,0
0.25885832,-0.09716136,2
0.5264735,0.88940537,4
-0.44115996,-1.1023939,0
-0.3689804,0.97757095,1
-0.40851423,0.8726888,1
-1.1683983,0.07789941,4
-0.16950771,-0.10318083,0
0.36698422,-0.1685136,4
1.2532922,0.046026576,4
-0.42694268,1.0195601,1
-0.40294558,0.8879955,1
-1.1937324,0.08333825,3
0.5455166,-1.1291565,0
-0.2113694,-0.08318732,1
1.2874383,-0.038409553,2
-0.4783364,1.0224233,1
-0.17628165,0.016457083,0
1.2898802,-0.03211324,2
-1.1598896,-0.046773057,3
1.267536,-0.15332325,2
0.26071027,-0.11669155,4
-0.4349659,-1.1237854,0
-0.4339955,-1.1341877,0
0.32437867,-0.17221074,2
1.2888023,-0.025182208,2
0.56780136,0.8820896,1
-1.1338102,-0.0010768425,0
-0.36820072,0.8522908,1
-0.3778503,0.8895046,1
0.55315906,0.8399332,1
1.2742355,-0.121916436,2
0.28238854,-0.11251645,2
-0.19220297,-0.12611249,1
-1.1156586,-0.005193157,0
-1.2144883,-0.083664596,3
-1.1501198,-0.0007673463,0
-0.42548087,0.97877675,1
-1.1779863,-0.09298104,3
0.5635399,0.83862,1
1.3225071,-0.18586482,2
0.5550899,0.99600613,1
0.4876668,-0.9947923,2
-0.46468517,-1.1165977,3
-0.37477204,0.9745215,1
0.5569241,0.9051021,4
0.5250458,-1.1127738,0
-0.19897741,-0.07654805,1
0.27906343,-0.014513378,2
-0.16292913,-0.16650225,0
-1.1476817,-0.09283715,3
0.4890222,-1.089656,2
0.49339902,-1.098616,0
-0.17377317,-0.109468944,0
-1.1566273,0.028410755,0
-0.44306841,0.88080865,1
0.27335513,0.07513008,4
-1.151008,-0.10220932,4
0.49763423,-1.127338,2
-0.4563784,-0.95548743,4
0.55776614,0.82332,1
0.31803146,-0.12331778,4
0.31976032,-0.116863936,4
0.4745583,-1.0845782,2
-0.4241118,0.8937717,1
0.5603172,1.0124146,4
-0.37488988,0.9614064,1
0.55157715,0.97383785,1
0.3140292,-0.03136959,2
0.34433421,0.004885337,2
-1.1578288,0.04503033,0
-1.1898555,-0.06756869,0
1.2507753,0.008387214,4
0.51427007,-0.9945513,0
0.29074568,-0.12775202,2
1.2539326,0.000485919,2
0.5285673,0.9935678,1
-1.1701233,-0.10846231,3
-0.4085959,-1.1069839,0
0.5190172,-1.12336,2
0.3093221,0.04021124,4
-0.4387839,1.0357628,1
0.31172994,-0.11574828,2
-0.17417815,0.03382517,0
-1.1384345,0.024509303,3
1.2677766,-0.13067347,4
-0.19694664,-0.08627599,4
-0.46294317,0.9079604,1
-0.4091675,-1.1222904,0
-1.1621649,-0.08450482,3
-1.1372936,-0.10843344,3
1.2571994,-0.10812974,2
0.5402149,0.86710507,1
1.2978733,-0.17704263,2
-0.45487103,0.93778,4
-0.1806152,-0.005367943,1
1.2486377,-0.15305248,2
1.2848547,-0.074542925,2
-1.1852272,-0.10018079,4
-1.1753839,-0.07217757,3
-0.42844808,1.039561,1
0.5479067,-1.0076275,0
0.52590024,0.90183884,4
-1.1798826,-0.09882442,3
1.2648808,-0.16825192,2
-1.1640666,-0.069439605,3
-1.163967,0.043608688,3
0.27435818,-0.10664899,2
-1.1781745,-0.04903503,4
0.25930318,-0.07423675,2
0.33263716,-0.13571627,2
-0.22234319,-0.10018933,1
0.5830986,0.82390475,1
0.29323614,-0.13063228,2
-0.42054468,0.8678381,1
0.26095766,-0.064119786,4
-1.1355094,-0.13071685,3
0.30846903,0.020246604,2
0.57179624,0.9720495,1
0.5506937,-1.0202724,0
-0.45891142,-1.0852376,3
0.5451561,-1.1191331,4
0.52823365,-1.0786458,0
-0.39673442,0.9764492,1
-0.44762784,-1.0627875,4
0.31148642,-0.12676248,2
-1.1460233,-0.106591105,0
0.30850855,-0.119630694,2
0.51382595,0.91038483,1
0.2907501,-0.13875896,2
0.31044376,-0.036902662,2
-0.43278491,0.90286565,1
-1.1244975,-0.07063486,4
0.33502653,-0.14559916,2
-0.42001566,-1.1153413,3
0.5360562,0.9887378,4
-1.1284966,-0.112837836,3
-0.48523635,-1.0849359,3
0.5574021,0.9878798,1
-1.1737778,-0.08896406,0
-1.1992534,-0.037442654,3
1.2881505,-0.16937979,2
-0.16218804,-0.15898049,0
-0.42238355,0.89390904,4
0.51040375,0.90052736,1
0.5295016,0.8542882,1
1.262194,-0.10561256,2
-0.4511746,-0.9733873,3
1.2630254,-0.16144529,2
-1.1891068,0.057390485,3
-0.20198552,0.045428332,4
-0.43236747,-1.1272513,3
0.5817244,0.8560451,4
-0.42966086,0.9326669,1
-0.4665263,-0.9869602,3
-0.44204792,-0.951226,0
-1.1686829,-0.097284876,0
-0.24007696,-0.0098496955,1
0.5171262,0.953048,4
0.35512516,-0.015574454,2
0.5537429,0.85769254,4
0.555634,0.87331,1
-0.4160134,1.032651,4
1.2702253,0.020260587,2
0.56958055,0.98860496,1
-0.44339684,1.0492215,1
-0.4570984,-1.0881289,3
-0.19851184,-0.00595757,1
0.57251203,0.8330635,1
-1.1592855,-0.09332805,3
-0.42347643,-1.1372082,3
1.2722327,-0.054774575,2
-1.1720121,-0.054532684,3
-1.1392565,-0.09167348,0
1.3083732,-0.15696464,2
0.5866424,0.8517792,4
-0.20628257,-0.113385156,1
1.2647356,-0.136443,2
-0.18109927,0.009032948,0
1.2618369,-0.014240398,4
1.2771379,-0.13450146,4
-1.1237307,-0.09724683,3
-0.41958293,0.8728341,1
0.5930988,0.96031135,1
0.56735903,1.0101625,1
0.50316375,-1.098489,2
1.262923,-0.16829284,2
0.30967554,0.03425893,4
-1.1972942,-0.0938038,3
1.2302903,-0.12964846,2
-0.46249986,-1.0805743,3
-1.2068325,-0.07844568,3
-0.35604408,0.843951,1
0.32338008,-0.18768862,2
-0.4026973,0.864722,1
0.59577984,0.97148114,1
0.53439385,-1.1218426,0
-0.3993407,0.99151295,1
1.2773752,-0.163093,2
-1.2089258,0.013207023,3
-1.1391735,-0.10600312,0
-0.4686625,0.92182666,4
-1.1435742,0.03411153,4
1.205913,-0.098176844,2
0.48634383,-1.1046585,2
-1.1941892,-0.12251316,3
-1.1293279,-0.15731211,0
0.53210145,-1.08953,4
-1.1429847,-0.11988081,0
1.2824962,-0.16536318,2
0.56247,-1.1945797,0
-0.40139386,-1.1361138,0
-0.42238307,-1.0020199,3
1.2683907,-0.037667885,2
1.3093005,-0.173276,2
-0.43806988,1.0504545,1
0.49896184,-0.9625282,4
0.24266292,-0.080442086,2
0.5545569,0.8913239,1
0.49035564,-1.0977112,4
0.5786428,0.88445,1
0.30516833,0.012359409,2
1.2951405,-0.0066130334,2
-0.43226704,0.9206104,1
-1.1680199,-0.07931902,3
0.2846441,0.047879625,2
-0.42216218,0.9111871,4
0.5675888,0.86261606,1
-0.41298896,0.99853146,1
0.29342785,-0.0010393072,2
-0.4281338,0.87487966,1
-0.22432388,-0.07946526,1
0.4819499,-1.0798146,2
-0.18578441,-0.102289796,4
-1.2144122,-0.060477387,3
0.5669988,0.8872494,1
0.49475947,0.92363447,1
1.2445277,-0.12457906,2
1.3136014,-0.15421233,2
-0.4424739,-0.9647678,0
-0.4016846,-1.1602046,0
-1.1751243,0.06025965,3
-0.43132913,0.8900716,1
-0.45794368,0.93855953,1
-1.1817046,-0.07551515,4
-0.43510678,1.0066999,1
1.2518926,0.005267119,2
0.49616572,-1.0853066,2
0.47964647,-1.0487756,2
0.30303162,-0.12557493,2
0.26464477,-0.014318202,2
-0.2012897,-0.007581387,1
-1.1693528,-0.10933828,0
-1.201173,-0.07476181,3
0.28071225,-0.13270126,2
0.3269158,-0.01845256,2
-0.48846504,-1.0436852,0
0.53900796,0.90486455,1
0.2864835,-0.13213305,2
-1.1466309,-0.11371678,3
-0.40245718,0.9889025,1
-0.410534,-1.1533551,0
0.5565643,0.96355677,1
0.2898676,-0.1208575,4
0.30183473,-0.15734014,2
-0.41999578,0.88930476,1
-0.44496742,-0.97916174,0
1.3080359,-0.13851257,4
-1.1804843,0.06639791,3
-1.1834512,0.064299405,3
-0.44194582,-1.1017479,0
0.30831614,0.0020768875,2
0.4814471,-1.1017693,4
1.2697673,-0.15562813,2
1.2455654,-0.09354006,4
0.28941566,-0.09552588,2
-0.20867564,-0.07193844,4
0.30766508,-0.08660892,4
0.5029069,-1.1413842,2
-1.1622281,0.027715426,0
0.5244982,0.86046576,1
0.5062834,-1.1390145,2
-0.3756587,0.97473514,4
0.5257717,-1.1300951,2
1.2468045,0.014955778,2
0.5128763,-1.1072253,0
-0.38406104,0.85799384,1
-0.16638994,-0.17699274,1
0.5601884,0.8769906,1
-0.42036527,-1.1463346,0
0.5853124,0.98773384,1
-0.47370863,-1.0859163,4
-1.184038,0.047805782,3
0.5103365,1.0384312,1
0.50052804,-0.9862079,4
-0.41049933,1.0212697,1
-0.40925595,1.0183694,1
0.5469011,-1.1420605,0
-0.25648788,-0.07691779,1
-1.1441724,0.003877751,0
-1.1926157,0.051851884,3
-0.2323129,0.024304826,1
-0.1739487,-0.1240232,1
-0.15498325,-0.021101777,0
-0.19046468,-0.0691121,1
-0.21833704,-0.11284248,1
-0.39575818,0.9884197,1
-1.1140845,-0.073217526,0
0.5553108,0.9842105,1
0.26497322,0.01848211,2
0.5250175,0.9021327,1
-1.1774561,0.053248562,4
-1.1778977,0.065412514,3
-0.41976357,0.82230514,1
-1.1339637,-0.117010556,0
1.2665921,-0.14417973,4
0.5477041,0.8784018,1
1.2355143,-0.01574476,4
-0.4478798,-0.9724424,4
0.5980881,0.8429422,1
0.27839,0.0059725777,2
-0.40016612,0.93028736,4
0.3048946,-0.0032507794,4
0.6005957,0.8198431,1
-0.40103284,0.8672728,1
-0.48953748,-0.9775351,3
0.5399552,0.9861495,1
-0.20629221,-0.120092586,4
-0.18147373,-0.11633012,1
0.5197779,1.0299023,1
-0.18262397,-0.14653388,1
0.54950863,0.91700834,4
1.3143535,-0.17210591,2
-0.42511868,0.9777833,1
0.30689582,0.0019281083,2
-0.46461168,-1.1375555,3
-1.1670175,0.00836834,0
-1.189977,-0.067274876,3
1.2839667,-0.185991,2
-1.1641659,0.029208373,3
0.29211172,0.029732034,4
-0.40743834,-1.1220957,0
0.5315324,0.88602984,4
-0.39033017,0.8622987,4
0.49002573,-1.0761074,2
0.5412271,0.85749036,1
-1.1215302,0.021089457,3
-0.40391856,0.90094614,1
-0.48149765,-1.0837603,4
0.54309314,0.9759879,1
0.5764649,0.95607704,1
-0.41435996,-1.1294174,3
-0.42463475,1.0543343,4
-0.49795157,-0.9623774,3
0.56915426,1.0190578,1
-1.1272095,-0.14075966,4
-1.1141815,0.03379828,3
0.53571796,-0.9932516,0
0.503158,-1.0851076,2
-0.38832918,0.83429235,1
-1.1236765,-0.15576322,0
-0.37423307,0.99384046,1
0.5479171,1.0343903,1
-1.1728255,-0.05587732,4
-0.42924032,1.0049021,1
-0.20139673,-0.10050446,1
-1.1137214,-0.13523728,3
0.57319385,0.8422266,4
0.5059413,-1.1353294,4
0.46489245,-1.0900571,2
-0.43154424,0.9191583,1
-0.39775476,0.8590282,1
-0.45000747,-1.1009204,4
-1.1792045,0.046210133,3
0.2809346,-0.11840699,2
0.32995158,-0.013727619,2
1.277624,-0.17435902,2
-0.18917319,-0.027083868,0
0.5417307,0.89610255,1
0.52076524,1.0182484,4
1.2871293,-0.14852214,2
-1.1239457,-0.11062101,3
0.5656728,0.82291865,1
-1.1183945,-0.14666435,0
-0.45436615,0.87150854,1
1.2110603,-0.093813635,2
-1.1688932,-0.09270536,4
0.52523965,-1.1477035,2
-0.18730643,-0.09920855,0
-0.3811686,0.83273995,1
-0.3601619,0.8518639,1
-0.37595594,1.0089862,1
-0.4796315,-0.9752991,3
0.27822793,-0.022028005,2
0.31381112,-0.11442554,4
0.28123924,0.049722623,4
-0.40931013,-0.97115177,3
-1.1923641,0.06333325,3
-1.1256013,-0.14023548,0
0.335558,-0.17579016,2
-0.39933723,-1.1733801,0
1.2673471,0.0042918716,4
0.3280071,-0.012048147,2
0.587812,0.8586781,1
-0.17381728,0.04862026,0
-0.48121995,-0.92215824,3
0.5312706,0.8792713,4
0.28981796,-0.07658224,4
-0.41774243,0.9029744,1
-0.3805362,0.9616219,1
-0.18439828,-0.11932367,1
-1.139841,-0.12099699,0
0.5742787,0.8194985,1
-0.44197115,-1.1354548,3
0.5058838,0.8892435,4
0.28287312,-0.09177949,2
1.2486831,-0.008975173,4
